SRC_POLICE_PRECINCT,lat,lon,hr
017,40.753,-73.969894,13
018,40.76495,-73.97873,00
042,40.835114,-73.90803,20
046,40.857418,-73.89996,14
052,40.861862,-73.91275,17
070,40.651783,-73.962364,11
088,40.68986,-73.97973,09
112,40.72375,-73.82852,09
041,40.81449,-73.90223,23
042,40.835808,-73.89083,00
045,40.833035,-73.82631,16
049,40.85579,-73.85663,06
071,40.662533,-73.94792,05
077,40.675926,-73.95608,13
018,40.758728,-73.98732,20
042,40.834805,-73.886116,08
048,40.842285,-73.89251,20
052,40.87091,-73.881,22
060,40.58516,-73.9874,12
071,40.660202,-73.96063,13
073,40.665226,-73.92319,11
078,40.680954,-73.96768,18
079,40.69299,-73.95583,20
048,40.845177,-73.88832,12
050,40.88425,-73.900635,12
070,40.65217,-73.96141,07
084,40.687943,-73.98141,19
088,40.697884,-73.97182,15
048,40.85467,-73.885765,12
063,40.62006,-73.908936,22
081,40.692226,-73.930916,16
034,40.854916,-73.93604,22
048,40.859253,-73.88674,17
071,40.668358,-73.95592,17
073,40.663105,-73.90518,12
077,40.680233,-73.96423,13
088,40.69335,-73.96667,13
094,40.715225,-73.9445,00
112,40.730064,-73.87157,11
005,40.716965,-73.997665,18
018,40.760525,-73.97998,23
041,40.81449,-73.90223,19
049,40.86778,-73.8615,17
050,40.883373,-73.904366,20
060,40.575428,-73.977875,13
063,40.611145,-73.937874,17
120,40.620533,-74.07727,06
013,40.741547,-73.98958,20
017,40.74568,-73.97213,10
025,40.805077,-73.94114,21
034,40.851765,-73.94191,23
046,40.862755,-73.901085,11
048,40.842163,-73.88902,09
069,40.64101,-73.911835,22
070,40.621162,-73.95354,17
073,40.680977,-73.911385,18
077,40.66955,-73.94497,08
078,40.66941,-73.99275,13
081,40.68716,-73.93588,13
005,40.72032,-73.99405,17
025,40.811844,-73.93829,11
041,40.81551,-73.89356,04
048,40.84152,-73.8746,07
063,40.59651,-73.90788,05
070,40.644547,-73.962906,04
018,40.75996,-73.970856,21
042,40.844578,-73.902695,08
050,40.885242,-73.904724,01
079,40.68324,-73.9439,14
081,40.69124,-73.93071,07
112,40.72802,-73.86368,20
013,40.73831,-73.98775,13
046,40.85132,-73.90842,17
052,40.866524,-73.90393,00
060,40.572872,-73.99491,23
070,40.62615,-73.95259,03
071,40.669098,-73.93666,00
078,40.668293,-73.97924,16
094,40.72559,-73.9358,16
018,40.77074,-73.99455,04
034,40.866814,-73.91721,04
041,40.815365,-73.89719,19
042,40.842842,-73.90366,17
063,40.633865,-73.919815,14
073,40.68336,-73.91167,00
078,40.66959,-73.9959,16
120,40.62782,-74.12126,02
014,40.758755,-73.98935,10
017,40.743206,-73.979965,04
042,40.835094,-73.88697,14
048,40.858418,-73.88514,15
052,40.860306,-73.90949,08
070,40.65274,-73.959305,20
079,40.694363,-73.958,06
005,40.715176,-73.99876,18
018,40.763023,-73.97815,16
025,40.81417,-73.93431,20
045,40.83439,-73.84987,15
049,40.84257,-73.85253,13
081,40.696983,-73.935234,17
112,40.71401,-73.85965,19
001,40.704636,-74.00926,08
041,40.820187,-73.890686,14
042,40.82419,-73.91385,08
052,40.884014,-73.8791,17
060,40.57655,-73.966385,14
071,40.663902,-73.93993,22
079,40.6913,-73.9455,15
081,40.689938,-73.93771,13
018,40.76275,-73.99692,06
034,40.857838,-73.932045,14
042,40.83689,-73.8863,08
048,40.84423,-73.89964,23
049,40.849754,-73.86578,18
063,40.60545,-73.89856,22
066,40.647297,-73.9803,18
069,40.648605,-73.905266,07
071,40.660507,-73.96282,09
079,40.696785,-73.95659,06
120,40.625343,-74.0846,22
078,40.68442,-73.97839,22
094,40.73072,-73.94878,11
001,40.72543,-73.99678,18
014,40.75537,-73.98746,00
050,40.869656,-73.898926,13
060,40.58464,-73.96017,15
063,40.612785,-73.93101,15
069,40.6458,-73.899055,23
070,40.65319,-73.96622,22
071,40.66437,-73.93225,01
073,40.670094,-73.907974,12
001,40.725582,-74.004745,19
018,40.76099,-73.99077,12
025,40.798225,-73.9291,23
034,40.864365,-73.91903,22
040,40.804695,-73.92239,17
046,40.85038,-73.90699,15
048,40.859875,-73.89323,01
052,40.872494,-73.88147,10
077,40.679203,-73.9553,17
078,40.68085,-73.97112,22
079,40.682507,-73.94375,00
081,40.67973,-73.9374,05
112,40.728287,-73.84722,09
017,40.758007,-73.96625,12
066,40.627155,-73.96563,10
069,40.63868,-73.91682,21
084,40.69294,-73.999374,12
094,40.7145,-73.957565,21
005,40.715355,-73.99341,13
042,40.84275,-73.90049,20
049,40.86591,-73.84434,15
063,40.617214,-73.93717,09
069,40.635475,-73.89156,12
071,40.667824,-73.93122,16
077,40.679203,-73.9553,03
078,40.66686,-73.98823,18
079,40.68324,-73.9439,09
088,40.69832,-73.962265,00
112,40.723873,-73.85091,18
034,40.86769,-73.92122,14
042,40.837654,-73.89997,05
048,40.8399,-73.87562,22
060,40.575787,-73.97079,11
094,40.72478,-73.9357,09
013,40.744007,-73.9857,18
023,40.793552,-73.945335,23
034,40.865795,-73.920006,01
046,40.862442,-73.89715,15
088,40.683723,-73.96797,03
120,40.630978,-74.07786,14
018,40.771168,-73.99137,08
023,40.79008,-73.94715,18
025,40.80098,-73.93178,17
041,40.821068,-73.89894,22
049,40.866978,-73.867325,12
069,40.644295,-73.90139,13
071,40.663517,-73.957214,18
079,0.0,0.0,15
112,40.72857,-73.85809,12
032,40.817226,-73.94231,16
070,40.643894,-73.96873,15
071,40.66411,-73.96034,22
077,40.678318,-73.94693,08
078,40.66747,-73.97929,21
081,40.67887,-73.92165,15
088,40.691563,-73.96953,23
041,40.827656,-73.8861,11
049,40.845776,-73.863464,16
063,40.62317,-73.935814,08
078,40.66902,-73.98072,14
079,40.69635,-73.94071,17
084,40.696663,-73.98085,03
094,40.71976,-73.94476,23
112,40.720566,-73.8459,09
014,40.754128,-73.97649,22
050,40.894688,-73.90695,15
077,40.668507,-73.92561,07
094,40.71807,-73.96414,23
023,40.792244,-73.94629,15
025,40.80573,-73.93855,17
034,40.862923,-73.92777,04
041,40.820187,-73.890686,09
070,40.627506,-73.962524,21
001,40.71373,-74.01385,18
014,40.751575,-73.982285,18
042,40.82485,-73.911316,12
048,40.846066,-73.881516,20
063,40.6227,-73.93694,18
070,40.64053,-73.95526,17
078,40.67812,-73.97932,11
081,40.681572,-73.92579,07
094,40.72165,-73.94196,10
120,40.631096,-74.113754,16
001,40.721966,-74.00824,15
005,40.712246,-73.99514,02
046,0.0,0.0,18
050,40.909626,-73.8966,10
060,40.58313,-73.9654,01
063,40.62166,-73.92233,17
079,40.690285,-73.95433,10
112,40.737682,-73.85206,19
120,40.62774,-74.09078,11
042,40.830048,-73.90632,04
070,40.61642,-73.9469,17
071,40.669098,-73.93666,18
081,40.67918,-73.92736,17
048,40.854416,-73.88754,15
077,40.67357,-73.95294,01
084,40.68852,-73.984856,13
088,40.69192,-73.97896,21
094,0.0,0.0,08
120,40.627167,-74.07595,22
014,40.75736,-73.98798,04
018,40.767433,-73.98042,20
070,40.652805,-73.96152,17
078,40.682896,-73.97663,16
013,40.731964,-73.97412,15
034,40.858273,-73.93182,10
041,40.81614,-73.894875,19
046,40.859875,-73.89323,19
048,40.842617,-73.87818,21
079,40.67792,-73.93984,20
081,40.68445,-73.92031,17
088,40.69666,-73.961716,12
017,40.758224,-73.96607,07
018,40.758537,-73.97721,19
060,40.584526,-73.98587,09
077,40.676273,-73.938774,08
081,40.696686,-73.9378,00
013,40.735424,-73.974754,01
048,40.855812,-73.890785,19
063,40.61467,-73.92809,09
070,40.64169,-73.956795,06
071,40.655594,-73.94717,17
078,40.68347,-73.97802,01
094,40.72706,-73.95695,13
120,40.633244,-74.095184,21
005,40.720543,-74.000114,09
014,40.743942,-73.983635,23
025,40.796986,-73.93175,21
046,40.85018,-73.91059,08
049,40.86327,-73.87045,20
050,40.911175,-73.89826,12
060,40.58202,-73.97114,14
069,40.63082,-73.88636,17
013,40.73934,-73.98433,08
018,40.763115,-73.99966,00
034,40.85891,-73.922966,17
048,40.85232,-73.88244,12
078,40.678246,-73.96867,01
017,40.750217,-73.979065,19
042,40.844578,-73.902695,07
046,40.845253,-73.90935,16
060,40.582382,-73.9837,11
070,40.618214,-73.95815,17
094,40.719566,-73.94561,06
112,40.733612,-73.84737,13
001,0.0,0.0,14
005,40.71843,-74.000534,13
023,40.794754,-73.94235,22
046,40.852383,-73.92048,20
077,40.67786,-73.93863,17
088,40.687023,-73.97621,18
014,40.75228,-73.9897,09
025,40.806973,-73.937645,09
041,40.810635,-73.90176,09
050,40.90123,-73.88782,19
069,40.64109,-73.91301,12
081,40.679367,-73.931335,08
084,40.69365,-73.98333,15
120,40.610874,-74.08619,15
013,40.742455,-73.98053,18
014,40.7491,-73.984085,13
025,40.79573,-73.93267,13
077,40.675755,-73.95977,19
079,40.690907,-73.95542,05
081,40.68789,-73.936035,20
084,40.698193,-73.98558,14
001,40.72135,-74.00465,10
014,40.754864,-73.995224,13
017,40.74826,-73.97337,22
034,40.867435,-73.92107,00
048,40.844288,-73.87776,13
066,40.641953,-73.9885,01
094,40.724632,-73.942444,13
112,40.72762,-73.86473,11
120,40.617832,-74.08627,19
046,40.857117,-73.89907,23
049,40.85971,-73.85736,16
050,40.8882,-73.90761,19
069,40.642708,-73.906105,12
112,40.730984,-73.86722,01
040,40.816177,-73.93091,23
042,40.842686,-73.89817,10
049,40.852734,-73.86775,08
052,40.86278,-73.906654,02
060,40.57522,-73.997505,00
079,40.678154,-73.94416,03
081,40.685295,-73.93253,17
084,40.690052,-73.99221,12
112,40.72697,-73.86707,10
018,40.760525,-73.97998,13
063,40.61697,-73.93321,05
071,40.663677,-73.93162,22
077,40.674004,-73.94455,13
120,40.63647,-74.076126,17
001,40.726532,-74.000275,10
034,40.865536,-73.92728,21
041,40.809406,-73.8803,07
049,40.859886,-73.82961,14
052,40.881668,-73.87534,19
069,40.65133,-73.90607,10
073,40.669262,-73.91356,23
094,40.723347,-73.939316,15
112,40.72145,-73.84399,10
014,40.7569,-73.99374,20
034,40.872314,-73.91274,15
050,40.888752,-73.90968,00
060,40.588528,-73.9689,21
073,40.66894,-73.92126,19
077,40.677715,-73.93587,14
079,40.689228,-73.957,16
088,40.68888,-73.960014,22
025,40.804066,-73.93117,10
045,40.82439,-73.8363,00
070,40.629543,-73.96609,16
018,40.756886,-73.97632,12
034,40.85432,-73.92826,13
040,40.811584,-73.90868,18
046,40.845226,-73.91309,08
050,40.877106,-73.90616,12
063,40.61847,-73.89746,18
073,40.676476,-73.91319,21
078,40.683514,-73.97596,12
084,40.696823,-73.98411,15
094,40.714825,-73.95882,13
042,40.83229,-73.89864,21
045,40.828835,-73.82162,08
060,40.575527,-73.96565,11
063,40.62194,-73.91753,03
081,40.679592,-73.93488,18
111,40.744465,-73.77179,11
120,40.6228,-74.08526,20
048,40.85643,-73.88485,05
052,40.869545,-73.87972,14
112,40.71512,-73.83224,17
001,40.704758,-74.01497,11
034,40.851696,-73.932,04
041,40.810055,-73.895164,06
050,40.895447,-73.88002,20
052,40.875587,-73.89408,17
070,40.647766,-73.95816,15
079,40.6931,-73.95489,12
081,40.684032,-73.91742,11
001,40.72033,-74.00551,00
046,40.859016,-73.9002,11
063,40.62729,-73.94217,20
069,40.63651,-73.89681,03
071,40.665115,-73.92931,17
073,40.676243,-73.9091,17
111,40.739902,-73.791275,21
112,40.71614,-73.83357,20
120,40.618282,-74.105194,05
040,40.80543,-73.92087,22
042,40.835884,-73.88341,04
046,40.85908,-73.898186,08
060,40.57568,-73.9554,17
111,40.776558,-73.78276,12
018,40.768593,-73.98522,19
041,40.821598,-73.89787,04
049,40.85119,-73.844315,13
052,40.880257,-73.876785,08
070,40.64955,-73.95852,09
079,40.69689,-73.95564,18
094,40.723335,-73.93888,18
014,40.74934,-73.984375,10
045,40.817593,-73.82057,21
063,40.628838,-73.927956,16
066,40.635025,-73.99213,11
071,40.66173,-73.96078,13
078,40.675175,-73.98471,10
081,40.683414,-73.92282,14
001,40.71047,-74.01471,01
046,40.847813,-73.90754,15
069,40.633404,-73.89477,19
079,40.678154,-73.94416,14
120,40.644665,-74.09767,02
034,40.85139,-73.941216,13
042,40.825893,-73.90578,21
048,40.853626,-73.89138,15
066,40.628876,-73.98043,21
077,40.6727,-73.93635,19
084,40.69168,-73.999344,03
094,40.722496,-73.940414,17
111,40.75798,-73.778275,09
120,40.633858,-74.12596,07
025,40.80438,-73.93953,15
049,40.85964,-73.86277,13
050,40.868626,-73.902176,17
060,40.57698,-73.981575,00
070,40.652145,-73.95916,06
073,40.66018,-73.91414,21
094,40.7242,-73.93765,00
001,40.71749,-74.00715,22
018,40.765457,-73.981995,19
048,40.83801,-73.87329,08
066,40.61211,-73.96679,09
077,40.668648,-73.92835,23
025,40.79573,-73.93267,15
034,40.847412,-73.93331,06
045,40.816994,-73.82229,00
063,40.62374,-73.92448,15
070,40.625492,-73.95855,19
073,40.681965,-73.9143,07
094,40.720238,-73.94441,08
001,40.708958,-74.00762,06
014,40.750156,-73.97699,21
034,40.848118,-73.93089,02
045,40.829,-73.83642,22
046,40.855385,-73.9181,18
048,40.840317,-73.887695,22
050,40.8727,-73.89886,18
066,40.64545,-73.97311,15
070,40.63639,-73.96513,18
094,40.718994,-73.94269,06
018,40.764725,-73.97815,00
025,40.80275,-73.93358,15
078,40.669785,-73.9858,21
079,40.695705,-73.94637,07
088,40.68813,-73.9664,18
042,40.836063,-73.90422,00
046,40.85429,-73.90027,23
048,40.846783,-73.89819,11
052,40.861862,-73.91275,20
066,40.641323,-73.983,00
070,40.647743,-73.962746,11
120,40.613403,-74.084854,12
046,40.851936,-73.91078,00
052,40.86165,-73.91076,21
063,40.59423,-73.908325,08
073,40.6672,-73.92251,15
084,40.691193,-73.99777,14
014,40.754078,-73.9823,22
041,40.823135,-73.89489,22
042,40.83648,-73.897736,18
048,40.8523,-73.8951,15
066,40.634212,-74.001366,11
069,40.64601,-73.9062,22
071,40.667015,-73.9313,19
081,40.679367,-73.931335,17
111,40.76226,-73.75699,07
001,40.708496,-74.01535,15
018,40.763245,-73.98059,17
049,40.85241,-73.867775,15
077,40.668648,-73.92835,19
018,40.76338,-73.97498,23
025,40.80929,-73.939285,17
045,40.84467,-73.787796,02
050,40.883762,-73.898285,17
069,40.622643,-73.8965,16
070,40.621887,-73.946976,13
077,40.67164,-73.95034,00
079,40.685112,-73.94717,09
094,40.71976,-73.94476,00
014,40.754116,-73.99406,23
045,40.87448,-73.83393,08
046,40.850132,-73.91162,00
063,40.60981,-73.92251,19
071,40.65807,-73.960434,12
073,40.67251,-73.917076,03
094,40.718693,-73.95466,11
120,40.617832,-74.08627,10
042,40.828976,-73.88899,22
045,40.839085,-73.843925,09
060,40.58313,-73.9654,09
066,40.640606,-73.98324,15
018,40.764996,-73.976715,19
034,40.8532,-73.934204,14
041,40.811092,-73.89335,04
049,40.86707,-73.86831,14
079,40.699406,-73.95338,19
094,40.716778,-73.93635,16
014,40.750114,-73.98859,01
025,40.8037,-73.93582,08
040,40.82294,-73.91451,10
042,40.824707,-73.91552,14
045,40.828068,-73.81783,15
048,40.85191,-73.88363,18
063,40.619797,-73.937584,05
071,40.660435,-73.94542,08
077,40.671474,-73.93088,11
078,40.670265,-73.99763,20
018,40.764053,-73.99225,15
050,40.879562,-73.90611,13
052,40.868122,-73.882195,09
069,40.625786,-73.89309,18
073,40.668987,-73.915436,15
077,40.67786,-73.93863,17
079,40.696785,-73.95659,02
120,40.644638,-74.110825,17
034,40.869,-73.92033,13
060,40.57686,-73.98266,21
111,40.77458,-73.78436,19
040,40.81459,-73.9139,14
041,40.812214,-73.885895,10
049,40.863228,-73.86845,05
050,40.871967,-73.89909,11
070,40.61669,-73.949814,13
071,40.661854,-73.95368,12
078,40.682823,-73.976585,14
081,40.69579,-73.93313,00
112,40.732224,-73.85383,07
001,40.712353,-74.01549,18
048,40.855263,-73.88698,17
079,40.68723,-73.941795,23
081,40.68909,-73.92396,17
014,40.746037,-73.9886,16
046,40.848564,-73.91812,17
052,40.86227,-73.8722,08
063,40.610275,-73.913506,14
078,40.67272,-73.973495,13
084,40.685703,-73.98166,19
112,40.716244,-73.8419,17
019,40.770752,-73.95695,17
040,40.81381,-73.921974,20
042,40.839935,-73.900925,16
070,40.646755,-73.9616,01
111,40.74678,-73.76515,15
042,40.836304,-73.90264,21
045,40.831394,-73.8164,20
052,40.884804,-73.87831,20
069,40.651352,-73.89275,18
070,40.652607,-73.95605,21
073,40.670372,-73.91091,04
077,40.67312,-73.94463,22
018,40.767017,-73.979454,07
025,40.79716,-73.934555,15
048,40.855522,-73.887505,18
049,40.863632,-73.87168,07
050,40.908978,-73.90662,19
066,40.624855,-73.99195,16
071,40.669865,-73.95051,11
112,40.72389,-73.84655,18
001,40.725243,-74.01006,13
019,40.780857,-73.958824,11
034,40.848118,-73.93089,17
001,40.727398,-74.00818,01
005,40.715584,-74.00304,21
040,40.816032,-73.90809,12
070,40.650887,-73.96466,16
094,40.71808,-73.94781,06
014,40.7549,-73.9902,13
025,40.79757,-73.939156,16
048,40.840103,-73.88619,18
052,40.868702,-73.88472,19
070,40.628593,-73.947235,01
077,40.677563,-73.93309,00
079,40.678963,-73.94965,18
081,40.68721,-73.91805,05
112,40.72656,-73.83802,17
018,40.76229,-73.986115,13
042,40.83604,-73.90425,07
046,40.85482,-73.9112,23
052,40.862442,-73.89715,10
073,40.676212,-73.90867,10
005,40.72213,-73.98994,08
014,40.744495,-73.98112,12
052,40.859802,-73.91442,11
060,40.58667,-73.966156,16
070,40.649673,-73.967705,09
034,40.8651,-73.92189,07
040,40.803593,-73.919785,15
041,40.82098,-73.89388,19
048,40.848377,-73.89631,08
069,40.644917,-73.894325,21
078,40.662743,-73.981735,15
120,40.642776,-74.11403,23
018,40.759842,-73.984184,13
025,40.804905,-73.93658,05
050,40.889874,-73.88743,07
052,40.869637,-73.89012,18
063,40.627186,-73.9431,19
070,40.638924,-73.965904,10
079,40.692764,-73.94579,15
081,40.69629,-73.934715,02
001,40.720554,-74.00352,01
017,40.757698,-73.9694,15
034,40.859325,-73.93132,01
041,40.827057,-73.895,16
045,40.8485,-73.820496,20
077,40.677025,-73.95268,16
081,40.69595,-73.93764,07
088,40.68305,-73.97377,17
094,40.71582,-73.95988,13
120,40.630928,-74.11043,12
001,40.72391,-74.002495,00
046,40.84519,-73.9112,08
066,40.639656,-73.99805,15
069,40.630383,-73.895004,18
071,40.66012,-73.95058,19
078,40.667557,-73.98643,07
120,40.624603,-74.079605,19
040,40.80715,-73.90821,22
042,40.83383,-73.89873,21
081,40.679276,-73.92906,08
084,40.686085,-73.982666,21
045,40.851982,-73.789055,00
046,40.851936,-73.91078,21
048,40.84271,-73.885666,22
063,40.624165,-73.917755,07
066,40.66654,-73.99509,23
070,40.642887,-73.95454,11
120,40.644073,-74.077774,18
018,40.764626,-73.99555,23
025,40.801235,-73.941826,07
049,40.857903,-73.86468,15
069,40.63043,-73.88593,17
071,40.656082,-73.953064,01
081,40.676937,-73.92183,09
084,40.69365,-73.98333,05
094,40.724636,-73.94818,21
001,40.725674,-74.00578,15
014,40.754684,-73.984245,22
034,40.856503,-73.93277,21
041,40.809406,-73.8803,23
042,40.83648,-73.897736,17
048,40.842815,-73.88591,15
066,40.62774,-73.981575,10
077,40.673588,-73.96296,18
052,40.86272,-73.91165,23
070,40.64269,-73.95764,08
079,40.685028,-73.94135,00
112,40.729572,-73.86083,15
014,40.753384,-73.992615,19
034,40.848118,-73.93089,17
041,40.8178,-73.89299,04
046,40.857418,-73.89996,03
048,40.855125,-73.88675,19
052,40.86502,-73.89277,00
071,40.663555,-73.93162,12
073,40.676342,-73.910934,21
084,40.691284,-73.998116,23
094,40.715076,-73.95189,16
014,40.757282,-73.98991,01
042,40.827175,-73.88888,22
060,40.58425,-73.9638,17
066,40.62774,-73.981575,16
073,40.66873,-73.90836,10
084,40.70132,-73.982254,18
120,40.61751,-74.08526,12
025,40.799503,-73.93771,02
049,40.84624,-73.86651,07
066,40.628883,-73.99553,18
034,40.871037,-73.91169,09
041,40.81813,-73.89101,18
048,40.847862,-73.89923,23
050,40.90021,-73.8865,04
052,40.860516,-73.9146,00
077,40.668507,-73.92561,21
078,40.676838,-73.97223,08
079,40.69412,-73.96017,14
001,40.708862,-74.00712,11
025,40.80119,-73.93003,17
050,40.89091,-73.887215,13
063,40.639053,-73.9213,23
069,40.641945,-73.916626,08
071,40.662575,-73.93448,16
120,40.626816,-74.074135,22
046,40.852215,-73.90761,08
060,40.57702,-73.9642,19
066,40.643147,-73.99802,00
073,40.682655,-73.910034,21
084,40.68993,-73.98148,13
111,40.744465,-73.77179,14
001,40.712532,-74.007675,16
034,40.870415,-73.91515,01
041,40.818043,-73.88358,13
048,40.856693,-73.88465,15
049,40.850143,-73.86572,16
070,40.63311,-73.97217,11
094,40.720238,-73.94441,20
014,40.748466,-73.99247,10
034,40.855556,-73.92918,17
041,40.825706,-73.8909,22
042,40.833466,-73.90456,18
063,40.6224,-73.936646,17
078,40.66838,-73.980354,18
094,40.71453,-73.9444,18
070,40.64272,-73.95961,08
071,40.668682,-73.94628,12
084,40.69024,-73.99437,20
094,40.721104,-73.958755,22
001,40.703598,-74.0144,10
014,40.757744,-73.99104,15
017,40.750763,-73.96844,13
042,40.824787,-73.902275,08
046,40.8448,-73.92264,08
069,40.64775,-73.9066,12
077,40.67043,-73.928185,13
112,40.71729,-73.83208,19
013,40.73771,-73.974266,10
034,40.84989,-73.93332,22
049,40.869694,-73.86621,12
060,40.57557,-73.981224,13
063,40.62621,-73.927666,14
079,40.68781,-73.94973,04
084,40.682148,-73.982864,12
120,40.617992,-74.079506,10
005,40.72543,-73.99678,15
017,40.751892,-73.9676,08
018,40.76525,-73.995094,22
060,40.58115,-73.96376,18
071,40.657608,-73.94232,17
073,40.656975,-73.909424,07
088,40.68327,-73.968895,19
017,40.748985,-73.979965,00
041,40.820187,-73.890686,13
042,40.824055,-73.91343,16
077,40.670124,-73.95528,15
005,40.72032,-73.99405,10
041,40.813095,-73.89827,12
046,40.846565,-73.92589,17
048,40.8477,-73.90097,17
063,40.614,-73.9161,06
088,40.69312,-73.96882,15
112,40.72575,-73.83126,10
001,40.713253,-74.00926,22
014,40.757256,-73.98583,14
042,40.835377,-73.88677,13
049,40.850807,-73.86781,08
079,40.696686,-73.9378,14
017,40.75738,-73.966705,15
041,40.806416,-73.887245,03
060,40.572685,-73.99914,20
